event_id,user_id,event_timestamp,event_type,platform,workout_type,session_id
116892,39665,2025-12-02 03:14:46,workout_start,iOS,cardio,1168910
116893,39665,2025-12-02 03:34:46,workout_complete,iOS,cardio,1168910
116894,39666,2025-11-09 18:20:08,session_start,Android,,1168940
116895,39666,2025-11-09 18:24:08,workout_start,Android,cardio,1168940
116896,39666,2025-11-09 18:42:08,workout_complete,Android,cardio,1168940
116897,39666,2025-11-10 11:47:12,session_start,Android,,1168970
116898,39666,2025-11-10 11:56:12,workout_start,Android,strength,1168970
116899,39666,2025-11-11 17:06:46,session_start,Android,,1168990
116900,39668,2025-11-09 22:31:54,session_start,Android,,1169000
116901,39669,2025-12-04 17:27:01,session_start,iOS,,1169010
116902,39669,2025-12-06 07:54:39,session_start,iOS,,1169020
116903,39669,2025-12-06 08:03:39,workout_start,iOS,cardio,1169020
116904,39669,2025-12-06 08:26:39,workout_complete,iOS,cardio,1169020
116905,39670,2025-12-18 09:40:43,session_start,Android,,1169050
116906,39671,2025-12-06 20:27:15,session_start,iOS,,1169060
116907,39671,2025-12-06 20:37:15,workout_start,iOS,strength,1169060
116908,39671,2025-12-06 20:59:15,workout_complete,iOS,strength,1169060
116909,39672,2025-12-31 19:58:46,session_start,iOS,,1169090
116910,39672,2025-12-31 20:02:46,workout_start,iOS,stretching,1169090
116911,39673,2025-11-21 13:18:27,session_start,Android,,1169110
116912,39674,2025-12-10 13:05:57,session_start,iOS,,1169120
116913,39674,2025-12-10 13:10:57,workout_start,iOS,yoga,1169120
116914,39674,2025-12-10 13:37:57,workout_complete,iOS,yoga,1169120
116915,39674,2025-12-13 08:33:59,session_start,iOS,,1169150
116916,39675,2025-12-29 19:37:36,session_start,Android,,1169160
116917,39677,2025-12-07 17:48:30,session_start,iOS,,1169170
116918,39678,2025-12-29 20:25:08,session_start,iOS,,1169180
116919,39679,2025-12-08 18:43:44,session_start,Android,,1169190
116920,39679,2025-12-08 18:43:51,session_init_error,Android,,1169190
116921,39679,2025-12-09 20:48:44,session_start,Android,,1169210
116922,39679,2025-12-09 20:57:44,workout_start,Android,hiit,1169210
116923,39679,2025-12-09 21:43:44,workout_complete,Android,hiit,1169210
116924,39679,2025-12-15 08:18:50,session_start,Android,,1169240
116925,39682,2025-11-21 00:00:23,session_start,Android,,1169250
116926,39682,2025-11-21 00:07:23,workout_start,Android,cardio,1169250
116927,39682,2025-11-21 00:39:23,workout_complete,Android,cardio,1169250
116928,39683,2025-12-24 20:32:22,session_start,Android,,1169280
116929,39683,2025-12-24 20:40:22,workout_start,Android,yoga,1169280
116930,39683,2025-12-24 21:08:22,workout_complete,Android,yoga,1169280
116931,39684,2025-12-17 18:14:37,session_start,Android,,1169310
116932,39684,2025-12-17 18:18:37,workout_start,Android,strength,1169310
116933,39684,2025-12-17 18:48:37,workout_complete,Android,strength,1169310
116934,39684,2025-12-19 15:53:10,session_start,Android,,1169340
116935,39684,2025-12-19 16:03:10,workout_start,Android,cardio,1169340
116936,39684,2025-12-19 16:26:10,workout_complete,Android,cardio,1169340
116937,39685,2025-12-31 12:03:24,session_start,Android,,1169370
116938,39685,2025-12-31 12:11:24,workout_start,Android,yoga,1169370
116939,39685,2025-12-31 12:57:24,workout_complete,Android,yoga,1169370
116940,39686,2025-12-13 07:38:45,session_start,iOS,,1169400
116941,39686,2025-12-13 07:45:45,workout_start,iOS,yoga,1169400
116942,39688,2025-11-29 09:59:11,session_start,Android,,1169420
116943,39688,2025-11-29 10:09:11,workout_start,Android,cardio,1169420
116944,39688,2025-11-29 10:44:11,workout_complete,Android,cardio,1169420
116945,39688,2025-12-29 16:00:55,session_start,Android,,1169450
116946,39688,2025-12-29 16:03:55,workout_start,Android,hiit,1169450
116947,39688,2025-12-29 16:51:55,workout_complete,Android,hiit,1169450
116948,39690,2025-12-23 16:08:36,session_start,iOS,,1169480
116949,39690,2025-12-27 05:48:43,session_start,iOS,,1169490
116950,39693,2025-11-07 11:04:44,session_start,Android,,1169500
116951,39693,2025-11-07 11:07:44,workout_start,Android,stretching,1169500
116952,39693,2025-11-07 12:04:44,workout_complete,Android,stretching,1169500
116953,39693,2025-11-08 19:14:39,session_start,Android,,1169530
116954,39693,2025-11-08 19:25:39,workout_start,Android,cardio,1169530
116955,39693,2025-11-08 20:12:39,workout_complete,Android,cardio,1169530
116956,39694,2025-12-30 09:44:31,session_start,iOS,,1169560
116957,39694,2025-12-30 09:52:31,workout_start,iOS,cardio,1169560
116958,39694,2025-12-30 10:31:31,workout_complete,iOS,cardio,1169560
116959,39695,2025-12-14 21:39:10,session_start,Android,,1169590
116960,39695,2025-12-14 21:49:10,workout_start,Android,strength,1169590
116961,39695,2025-12-14 22:41:10,workout_complete,Android,strength,1169590
116962,39695,2025-12-15 04:20:15,session_start,Android,,1169620
116963,39695,2025-12-16 21:41:10,session_start,Android,,1169630
116964,39695,2025-12-16 21:48:10,workout_start,Android,cardio,1169630
116965,39695,2025-12-16 22:09:10,workout_complete,Android,cardio,1169630
116966,39696,2025-11-02 17:46:30,session_start,iOS,,1169660
116967,39696,2025-11-06 12:16:26,session_start,iOS,,1169670
116968,39696,2025-11-06 12:27:26,workout_start,iOS,strength,1169670
116969,39696,2025-11-06 13:20:26,workout_complete,iOS,strength,1169670
116970,39697,2025-12-09 15:24:02,session_start,Android,,1169700
116971,39697,2025-12-09 15:24:08,session_init_error,Android,,1169700
116972,39697,2025-12-13 20:29:54,session_start,Android,,1169720
116973,39699,2025-12-31 20:50:25,session_start,Android,,1169730
116974,39700,2025-11-27 17:57:59,session_start,Android,,1169740
116975,39700,2025-11-27 18:03:59,workout_start,Android,cardio,1169740
116976,39700,2025-11-27 18:22:59,workout_complete,Android,cardio,1169740
116977,39700,2025-11-28 07:05:56,session_start,Android,,1169770
116978,39700,2025-11-28 07:14:56,workout_start,Android,strength,1169770
116979,39700,2025-11-28 07:41:56,workout_complete,Android,strength,1169770
116980,39702,2025-12-09 19:40:56,session_start,Android,,1169800
116981,39702,2025-12-09 19:46:56,workout_start,Android,hiit,1169800
116982,39702,2025-12-09 20:31:56,workout_complete,Android,hiit,1169800
116983,39703,2025-12-02 04:55:02,session_start,iOS,,1169830
116984,39703,2025-12-02 05:02:02,workout_start,iOS,strength,1169830
116985,39703,2025-12-02 05:33:02,workout_complete,iOS,strength,1169830
116986,39704,2025-12-22 22:24:28,session_start,Android,,1169860
116987,39704,2025-12-22 22:35:28,workout_start,Android,yoga,1169860
116988,39704,2025-12-22 23:30:28,workout_complete,Android,yoga,1169860
116989,39705,2025-11-22 19:16:36,session_start,Android,,1169890
116990,39705,2025-11-22 19:24:36,workout_start,Android,cardio,1169890
116991,39705,2025-11-24 13:10:49,session_start,Android,,1169910
116992,39705,2025-11-24 13:17:49,workout_start,Android,yoga,1169910
116993,39705,2025-11-24 13:39:49,workout_complete,Android,yoga,1169910
116994,39705,2025-12-04 07:31:55,session_start,Android,,1169940
116995,39705,2025-12-04 07:40:55,workout_start,Android,strength,1169940
116996,39705,2025-12-04 08:23:55,workout_complete,Android,strength,1169940
116997,39706,2025-12-07 12:48:34,session_start,Android,,1169970
116998,39707,2025-11-21 10:03:47,session_start,iOS,,1169980
116999,39707,2025-11-24 20:36:37,session_start,iOS,,1169990
117000,39708,2025-11-12 21:29:37,session_start,iOS,,1170000
117001,39708,2025-11-13 00:08:08,session_start,iOS,,1170010
117002,39708,2025-11-13 00:10:08,workout_start,iOS,strength,1170010
117003,39708,2025-11-13 00:29:08,workout_complete,iOS,strength,1170010
117004,39708,2025-11-14 18:02:00,session_start,iOS,,1170040
117005,39708,2025-11-14 18:11:00,workout_start,iOS,yoga,1170040
117006,39708,2025-11-14 18:36:00,workout_complete,iOS,yoga,1170040
117007,39708,2025-11-16 08:08:05,session_start,iOS,,1170070
117008,39708,2025-11-16 08:18:05,workout_start,iOS,strength,1170070
117009,39708,2025-11-16 09:11:05,workout_complete,iOS,strength,1170070
117010,39709,2025-12-01 07:56:28,session_start,Android,,1170100
117011,39709,2025-12-01 08:05:28,workout_start,Android,yoga,1170100
117012,39709,2025-12-01 08:52:28,workout_complete,Android,yoga,1170100
117013,39709,2025-12-02 06:56:10,session_start,Android,,1170130
117014,39709,2025-12-03 18:56:54,session_start,Android,,1170140
117015,39709,2025-12-05 20:26:16,session_start,Android,,1170150
117016,39709,2025-12-05 20:29:16,workout_start,Android,hiit,1170150
117017,39709,2025-12-05 21:08:16,workout_complete,Android,hiit,1170150
117018,39710,2025-12-30 20:17:04,session_start,Android,,1170180
117019,39710,2025-12-31 07:09:31,session_start,Android,,1170190
117020,39710,2025-12-31 07:11:31,workout_start,Android,yoga,1170190
117021,39710,2025-12-31 08:02:31,workout_complete,Android,yoga,1170190
117022,39711,2025-12-04 20:13:09,session_start,Android,,1170220
117023,39711,2025-12-04 20:23:09,workout_start,Android,cardio,1170220
117024,39711,2025-12-04 21:22:09,workout_complete,Android,cardio,1170220
117025,39711,2025-12-05 17:14:12,session_start,Android,,1170250
117026,39711,2025-12-05 17:20:12,workout_start,Android,cardio,1170250
117027,39711,2025-12-05 18:03:12,workout_complete,Android,cardio,1170250
117028,39711,2025-12-06 07:34:06,session_start,Android,,1170280
117029,39712,2025-12-19 18:39:12,session_start,Android,,1170290
117030,39713,2025-11-23 02:46:59,session_start,Android,,1170300
117031,39714,2025-12-26 19:46:13,session_start,Android,,1170310
117032,39714,2025-12-30 19:02:01,session_start,Android,,1170320
117033,39715,2025-12-15 07:31:23,session_start,iOS,,1170330
117034,39715,2025-12-15 07:35:23,workout_start,iOS,strength,1170330
117035,39717,2025-11-27 06:28:12,session_start,Android,,1170350
117036,39717,2025-11-28 12:20:21,session_start,Android,,1170360
117037,39717,2025-11-28 12:23:21,workout_start,Android,yoga,1170360
117038,39717,2025-11-28 13:25:21,workout_complete,Android,yoga,1170360
117039,39718,2025-12-11 16:10:55,session_start,Android,,1170390
117040,39718,2025-12-11 16:10:58,session_init_error,Android,,1170390
117041,39718,2025-12-15 18:28:16,session_start,Android,,1170410
117042,39719,2025-11-16 17:33:07,session_start,iOS,,1170420
117043,39720,2025-11-13 10:10:08,session_start,Android,,1170430
117044,39721,2025-12-13 21:09:18,session_start,iOS,,1170440
117045,39721,2025-12-14 20:03:41,session_start,iOS,,1170450
117046,39721,2025-12-14 20:08:41,workout_start,iOS,cardio,1170450
117047,39721,2025-12-14 20:34:41,workout_complete,iOS,cardio,1170450
117048,39721,2025-12-16 05:11:16,session_start,iOS,,1170480
117049,39721,2025-12-16 05:15:16,workout_start,iOS,hiit,1170480
117050,39722,2025-12-24 20:50:47,session_start,iOS,,1170500
117051,39722,2025-12-25 19:09:55,session_start,iOS,,1170510
117052,39722,2025-12-25 19:11:55,workout_start,iOS,yoga,1170510
117053,39722,2025-12-25 19:44:55,workout_complete,iOS,yoga,1170510
117054,39722,2025-12-26 20:42:31,session_start,iOS,,1170540
117055,39722,2025-12-26 20:51:31,workout_start,iOS,yoga,1170540
117056,39722,2025-12-26 21:42:31,workout_complete,iOS,yoga,1170540
117057,39722,2025-12-27 13:39:54,session_start,iOS,,1170570
117058,39722,2025-12-27 13:49:54,workout_start,iOS,stretching,1170570
117059,39722,2025-12-27 14:39:54,workout_complete,iOS,stretching,1170570
117060,39723,2025-11-16 09:26:21,session_start,Android,,1170600
117061,39723,2025-11-16 09:36:21,workout_start,Android,cardio,1170600
117062,39723,2025-11-16 09:57:21,workout_complete,Android,cardio,1170600
117063,39724,2025-12-20 20:13:41,session_start,iOS,,1170630
117064,39724,2025-12-20 20:21:41,workout_start,iOS,cardio,1170630
117065,39724,2025-12-20 20:41:41,workout_complete,iOS,cardio,1170630
117066,39724,2025-12-22 19:26:35,session_start,iOS,,1170660
117067,39725,2025-12-18 19:18:58,session_start,iOS,,1170670
117068,39725,2025-12-19 16:14:22,session_start,iOS,,1170680
117069,39725,2025-12-19 16:21:22,workout_start,iOS,yoga,1170680
117070,39725,2025-12-19 17:01:22,workout_complete,iOS,yoga,1170680
117071,39726,2025-12-07 07:40:26,session_start,Android,,1170710
117072,39726,2025-12-07 07:40:31,session_init_error,Android,,1170710
117073,39727,2025-12-25 11:03:54,session_start,Android,,1170730
117074,39728,2025-12-14 14:55:31,session_start,Android,,1170740
117075,39729,2025-12-29 05:26:28,session_start,iOS,,1170750
117076,39730,2025-12-23 10:12:30,session_start,iOS,,1170760
117077,39730,2025-12-23 10:15:30,workout_start,iOS,cardio,1170760
117078,39730,2025-12-25 22:11:11,session_start,iOS,,1170780
117079,39730,2025-12-25 22:21:11,workout_start,iOS,yoga,1170780
117080,39731,2025-12-27 17:36:59,session_start,Android,,1170800
117081,39731,2025-12-27 17:43:59,workout_start,Android,cardio,1170800
117082,39732,2025-11-30 17:21:23,session_start,iOS,,1170820
117083,39732,2025-11-30 17:28:23,workout_start,iOS,strength,1170820
117084,39732,2025-11-30 18:31:23,workout_complete,iOS,strength,1170820
117085,39732,2025-12-01 08:42:42,session_start,iOS,,1170850
117086,39733,2025-12-24 03:59:16,session_start,Android,,1170860
117087,39733,2025-12-24 04:08:16,workout_start,Android,cardio,1170860
117088,39733,2025-12-24 04:32:16,workout_complete,Android,cardio,1170860
117089,39733,2025-12-26 08:36:49,session_start,Android,,1170890
117090,39734,2025-12-31 19:24:55,session_start,Android,,1170900
117091,39734,2025-12-31 19:33:55,workout_start,Android,cardio,1170900
117092,39734,2025-12-31 19:58:55,workout_complete,Android,cardio,1170900
117093,39735,2025-11-17 20:08:33,session_start,Android,,1170930
117094,39735,2025-11-17 20:18:33,workout_start,Android,cardio,1170930
117095,39735,2025-11-17 20:55:33,workout_complete,Android,cardio,1170930
117096,39736,2025-12-10 18:37:09,session_start,iOS,,1170960
117097,39736,2025-12-10 18:47:09,workout_start,iOS,cardio,1170960
117098,39736,2025-12-10 19:08:09,workout_complete,iOS,cardio,1170960
117099,39737,2025-12-26 11:31:41,session_start,Android,,1170990
117100,39738,2025-12-02 06:42:01,session_start,Android,,1171000
117101,39738,2025-12-05 18:46:47,session_start,Android,,1171010
117102,39738,2025-12-05 18:54:47,workout_start,Android,strength,1171010
117103,39738,2025-12-05 19:16:47,workout_complete,Android,strength,1171010
117104,39738,2025-12-09 19:48:26,session_start,Android,,1171040
117105,39738,2025-12-09 19:59:26,workout_start,Android,hiit,1171040
117106,39738,2025-12-09 20:40:26,workout_complete,Android,hiit,1171040
117107,39739,2025-12-09 18:01:34,session_start,Android,,1171070
117108,39740,2025-12-21 11:22:21,session_start,iOS,,1171080
117109,39740,2025-12-21 11:33:21,workout_start,iOS,yoga,1171080
117110,39740,2025-12-22 00:12:20,session_start,iOS,,1171100
117111,39740,2025-12-22 00:15:20,workout_start,iOS,strength,1171100
117112,39740,2025-12-22 00:51:20,workout_complete,iOS,strength,1171100
117113,39741,2025-12-25 16:18:07,session_start,iOS,,1171130
117114,39741,2025-12-25 16:28:07,workout_start,iOS,strength,1171130
117115,39741,2025-12-25 17:32:07,workout_complete,iOS,strength,1171130
117116,39741,2025-12-26 18:48:26,session_start,iOS,,1171160
117117,39741,2025-12-27 07:33:19,session_start,iOS,,1171170
117118,39742,2025-11-16 18:21:57,session_start,iOS,,1171180
117119,39742,2025-11-16 18:22:03,session_init_error,iOS,,1171180
117120,39744,2025-12-02 18:28:58,session_start,Android,,1171200
117121,39745,2025-11-14 18:08:53,session_start,Android,,1171210
117122,39745,2025-11-14 18:14:53,workout_start,Android,cardio,1171210
117123,39745,2025-11-14 19:04:53,workout_complete,Android,cardio,1171210
117124,39746,2025-11-08 12:37:26,session_start,Android,,1171240
117125,39747,2025-12-21 18:21:23,session_start,Android,,1171250
117126,39747,2025-12-21 18:23:23,workout_start,Android,strength,1171250
117127,39747,2025-12-21 18:48:23,workout_complete,Android,strength,1171250
117128,39747,2025-12-23 17:00:56,session_start,Android,,1171280
117129,39747,2025-12-24 21:53:50,session_start,Android,,1171290
117130,39747,2025-12-24 21:58:50,workout_start,Android,yoga,1171290
117131,39747,2025-12-24 22:18:50,workout_complete,Android,yoga,1171290
117132,39747,2025-12-25 20:15:42,session_start,Android,,1171320
117133,39748,2025-12-26 04:17:55,session_start,iOS,,1171330
117134,39748,2025-12-26 04:23:55,workout_start,iOS,cardio,1171330
117135,39749,2025-12-29 18:09:16,session_start,Android,,1171350
117136,39749,2025-12-29 18:17:16,workout_start,Android,cardio,1171350
117137,39749,2025-12-31 20:05:00,session_start,Android,,1171370
117138,39749,2025-12-31 20:14:00,workout_start,Android,cardio,1171370
117139,39749,2025-12-31 21:09:00,workout_complete,Android,cardio,1171370
117140,39751,2025-12-31 07:11:23,session_start,Android,,1171400
117141,39752,2025-11-07 09:29:09,session_start,iOS,,1171410
117142,39753,2025-12-02 18:46:50,session_start,Android,,1171420
117143,39753,2025-12-02 18:46:57,session_init_error,Android,,1171420
117144,39753,2025-12-04 21:36:34,session_start,Android,,1171440
117145,39754,2025-11-07 19:32:29,session_start,Android,,1171450
117146,39754,2025-11-10 16:53:56,session_start,Android,,1171460
117147,39755,2025-12-19 11:03:25,session_start,iOS,,1171470
117148,39756,2025-12-30 07:53:14,session_start,Android,,1171480
117149,39756,2025-12-30 08:04:14,workout_start,Android,cardio,1171480
117150,39756,2025-12-30 08:47:14,workout_complete,Android,cardio,1171480
117151,39757,2025-11-03 08:16:38,session_start,iOS,,1171510
117152,39757,2025-11-03 08:20:38,workout_start,iOS,yoga,1171510
117153,39757,2025-11-03 08:54:38,workout_complete,iOS,yoga,1171510
117154,39757,2025-11-04 08:50:34,session_start,iOS,,1171540
117155,39757,2025-11-04 09:01:34,workout_start,iOS,strength,1171540
117156,39757,2025-11-04 09:55:34,workout_complete,iOS,strength,1171540
117157,39757,2025-11-05 15:51:27,session_start,iOS,,1171570
117158,39757,2025-11-05 15:59:27,workout_start,iOS,strength,1171570
117159,39758,2025-12-12 23:35:34,session_start,iOS,,1171590
117160,39758,2025-12-12 23:45:34,workout_start,iOS,yoga,1171590
117161,39758,2025-12-13 00:11:34,workout_complete,iOS,yoga,1171590
117162,39759,2025-12-10 07:11:44,session_start,iOS,,1171620
117163,39759,2025-12-10 07:14:44,workout_start,iOS,hiit,1171620
117164,39759,2025-12-10 07:42:44,workout_complete,iOS,hiit,1171620
117165,39760,2025-11-14 19:35:21,session_start,iOS,,1171650
117166,39761,2025-12-25 19:10:07,session_start,iOS,,1171660
117167,39761,2025-12-26 11:35:47,session_start,iOS,,1171670
117168,39761,2025-12-26 11:38:47,workout_start,iOS,yoga,1171670
117169,39761,2025-12-26 12:26:47,workout_complete,iOS,yoga,1171670
117170,39761,2025-12-27 12:12:49,session_start,iOS,,1171700
117171,39761,2025-12-29 05:31:22,session_start,iOS,,1171710
117172,39762,2025-12-02 09:22:30,session_start,Android,,1171720
117173,39762,2025-12-13 18:24:54,session_start,Android,,1171730
117174,39762,2025-12-13 18:33:54,workout_start,Android,strength,1171730
117175,39762,2025-12-13 19:00:54,workout_complete,Android,strength,1171730
117176,39762,2025-12-25 19:13:11,session_start,Android,,1171760
117177,39764,2025-12-30 06:03:42,session_start,Android,,1171770
117178,39764,2025-12-30 06:05:42,workout_start,Android,strength,1171770
117179,39765,2025-11-21 12:01:02,session_start,Android,,1171790
117180,39765,2025-11-21 12:09:02,workout_start,Android,yoga,1171790
117181,39765,2025-11-21 12:34:02,workout_complete,Android,yoga,1171790
117182,39766,2025-12-01 11:48:15,session_start,Android,,1171820
117183,39767,2025-12-22 16:04:42,session_start,Android,,1171830
117184,39767,2025-12-24 06:28:13,session_start,Android,,1171840
117185,39767,2025-12-24 06:37:13,workout_start,Android,stretching,1171840
117186,39767,2025-12-24 07:38:13,workout_complete,Android,stretching,1171840
117187,39768,2025-12-07 19:21:27,session_start,Android,,1171870
117188,39768,2025-12-07 19:32:27,workout_start,Android,hiit,1171870
117189,39768,2025-12-07 20:31:27,workout_complete,Android,hiit,1171870
117190,39768,2025-12-08 17:21:16,session_start,Android,,1171900
117191,39768,2025-12-12 17:23:27,session_start,Android,,1171910
117192,39768,2025-12-12 17:28:27,workout_start,Android,hiit,1171910
117193,39768,2025-12-12 18:28:27,workout_complete,Android,hiit,1171910
117194,39768,2025-12-29 08:24:05,session_start,Android,,1171940
117195,39769,2025-12-14 19:57:10,session_start,iOS,,1171950
117196,39769,2025-12-14 19:57:11,session_init_error,iOS,,1171950
117197,39770,2025-12-07 22:33:39,session_start,Android,,1171970
117198,39771,2025-12-05 11:55:26,session_start,iOS,,1171980
117199,39771,2025-12-08 20:29:08,session_start,iOS,,1171990
117200,39771,2025-12-08 20:34:08,workout_start,iOS,strength,1171990
117201,39771,2025-12-08 20:50:08,workout_complete,iOS,strength,1171990
117202,39772,2025-11-14 04:43:15,session_start,Android,,1172020
117203,39772,2025-11-14 04:46:15,workout_start,Android,cardio,1172020
117204,39772,2025-11-14 05:15:15,workout_complete,Android,cardio,1172020
117205,39773,2025-12-26 19:42:41,session_start,Android,,1172050
117206,39773,2025-12-26 19:53:41,workout_start,Android,strength,1172050
117207,39773,2025-12-26 20:54:41,workout_complete,Android,strength,1172050
117208,39773,2025-12-27 19:44:30,session_start,Android,,1172080
117209,39773,2025-12-27 19:53:30,workout_start,Android,strength,1172080
117210,39773,2025-12-27 20:55:30,workout_complete,Android,strength,1172080
117211,39774,2025-11-23 17:37:28,session_start,iOS,,1172110
117212,39774,2025-11-23 17:39:28,workout_start,iOS,yoga,1172110
117213,39774,2025-11-23 18:09:28,workout_complete,iOS,yoga,1172110
117214,39774,2025-11-26 23:59:44,session_start,iOS,,1172140
117215,39777,2025-12-27 21:49:44,session_start,iOS,,1172150
117216,39777,2025-12-27 21:52:44,workout_start,iOS,yoga,1172150
117217,39778,2025-12-29 17:42:16,session_start,Android,,1172170
117218,39779,2025-11-05 08:27:49,session_start,iOS,,1172180
117219,39779,2025-11-07 18:42:56,session_start,iOS,,1172190
117220,39780,2025-12-16 20:35:46,session_start,Android,,1172200
117221,39780,2025-12-16 20:46:46,workout_start,Android,yoga,1172200
117222,39780,2025-12-16 21:34:46,workout_complete,Android,yoga,1172200
117223,39780,2025-12-17 07:06:56,session_start,Android,,1172230
117224,39780,2025-12-17 07:16:56,workout_start,Android,yoga,1172230
117225,39781,2025-12-23 17:08:40,session_start,Android,,1172250
117226,39782,2025-12-17 17:30:49,session_start,iOS,,1172260
117227,39782,2025-12-17 17:32:49,workout_start,iOS,strength,1172260
117228,39782,2025-12-17 18:12:49,workout_complete,iOS,strength,1172260
117229,39784,2025-11-11 09:15:28,session_start,Android,,1172290
117230,39784,2025-11-11 09:17:28,workout_start,Android,cardio,1172290
117231,39784,2025-11-11 09:46:28,workout_complete,Android,cardio,1172290
117232,39786,2025-12-12 20:10:34,session_start,Android,,1172320
117233,39786,2025-12-12 20:17:34,workout_start,Android,strength,1172320
117234,39787,2025-11-29 09:21:40,session_start,Android,,1172340
117235,39787,2025-11-29 09:21:41,session_init_error,Android,,1172340
117236,39787,2025-11-30 14:38:02,session_start,Android,,1172360
117237,39787,2025-11-30 14:49:02,workout_start,Android,strength,1172360
117238,39787,2025-11-30 15:37:02,workout_complete,Android,strength,1172360
117239,39787,2025-12-09 12:07:44,session_start,Android,,1172390
117240,39787,2025-12-09 12:18:44,workout_start,Android,strength,1172390
117241,39788,2025-12-14 09:30:55,session_start,Android,,1172410
117242,39788,2025-12-14 09:34:55,workout_start,Android,hiit,1172410
117243,39788,2025-12-14 09:53:55,workout_complete,Android,hiit,1172410
117244,39789,2025-11-28 06:27:37,session_start,Android,,1172440
117245,39789,2025-11-28 06:29:37,workout_start,Android,strength,1172440
117246,39789,2025-11-29 22:14:03,session_start,Android,,1172460
117247,39789,2025-11-29 22:18:03,workout_start,Android,hiit,1172460
117248,39790,2025-12-08 12:41:02,session_start,Android,,1172480
117249,39790,2025-12-08 12:45:02,workout_start,Android,strength,1172480
117250,39790,2025-12-08 13:13:02,workout_complete,Android,strength,1172480
117251,39790,2025-12-09 16:35:53,session_start,Android,,1172510
117252,39790,2025-12-09 16:44:53,workout_start,Android,cardio,1172510
117253,39790,2025-12-09 17:46:53,workout_complete,Android,cardio,1172510
117254,39791,2025-11-13 18:25:19,session_start,iOS,,1172540
117255,39791,2025-11-13 18:27:19,workout_start,iOS,hiit,1172540
117256,39791,2025-11-13 18:54:19,workout_complete,iOS,hiit,1172540
117257,39791,2025-11-15 07:17:39,session_start,iOS,,1172570
117258,39792,2025-12-26 18:11:29,session_start,Android,,1172580
117259,39792,2025-12-26 18:14:29,workout_start,Android,cardio,1172580
117260,39792,2025-12-26 18:59:29,workout_complete,Android,cardio,1172580
117261,39793,2025-12-04 06:18:45,session_start,Android,,1172610
117262,39793,2025-12-04 06:23:45,workout_start,Android,strength,1172610
117263,39793,2025-12-04 06:54:45,workout_complete,Android,strength,1172610
117264,39794,2025-12-06 09:50:06,session_start,iOS,,1172640
117265,39795,2025-12-28 08:10:25,session_start,Android,,1172650
117266,39795,2025-12-28 08:14:25,workout_start,Android,yoga,1172650
117267,39795,2025-12-28 09:14:25,workout_complete,Android,yoga,1172650
117268,39796,2025-12-29 14:17:29,session_start,Android,,1172680
117269,39796,2025-12-29 14:25:29,workout_start,Android,yoga,1172680
117270,39797,2025-12-23 11:03:36,session_start,Android,,1172700
117271,39797,2025-12-24 22:28:59,session_start,Android,,1172710
117272,39797,2025-12-24 22:30:59,workout_start,Android,strength,1172710
117273,39797,2025-12-24 23:12:59,workout_complete,Android,strength,1172710
117274,39797,2025-12-26 17:11:52,session_start,Android,,1172740
117275,39797,2025-12-26 17:17:52,workout_start,Android,yoga,1172740
117276,39797,2025-12-26 18:04:52,workout_complete,Android,yoga,1172740
117277,39798,2025-11-03 11:01:01,session_start,Android,,1172770
117278,39798,2025-11-04 06:53:24,session_start,Android,,1172780
117279,39798,2025-11-04 06:55:24,workout_start,Android,cardio,1172780
117280,39798,2025-11-05 21:17:26,session_start,Android,,1172800
117281,39798,2025-11-29 16:16:47,session_start,Android,,1172810
117282,39798,2025-11-29 16:20:47,workout_start,Android,strength,1172810
117283,39798,2025-11-29 16:42:47,workout_complete,Android,strength,1172810
117284,39800,2025-11-16 18:32:22,session_start,Android,,1172840
117285,39800,2025-11-16 18:41:22,workout_start,Android,cardio,1172840
117286,39800,2025-11-16 19:03:22,workout_complete,Android,cardio,1172840
117287,39802,2025-12-29 21:57:55,session_start,iOS,,1172870
117288,39802,2025-12-29 22:08:55,workout_start,iOS,yoga,1172870
117289,39802,2025-12-29 22:48:55,workout_complete,iOS,yoga,1172870
117290,39803,2025-11-08 12:07:13,session_start,iOS,,1172900
117291,39803,2025-11-10 18:30:06,session_start,iOS,,1172910
117292,39803,2025-11-10 18:38:06,workout_start,iOS,cardio,1172910
117293,39803,2025-11-10 19:24:06,workout_complete,iOS,cardio,1172910
117294,39804,2025-11-11 19:13:58,session_start,Android,,1172940
117295,39804,2025-11-11 19:14:04,session_init_error,Android,,1172940
117296,39804,2025-11-12 18:50:11,session_start,Android,,1172960
117297,39804,2025-11-12 19:01:11,workout_start,Android,cardio,1172960
117298,39804,2025-11-12 19:56:11,workout_complete,Android,cardio,1172960
117299,39805,2025-12-13 23:45:31,session_start,Android,,1172990
117300,39806,2025-12-06 10:21:59,session_start,iOS,,1173000
117301,39807,2025-12-02 23:59:50,session_start,Android,,1173010
117302,39807,2025-12-03 22:03:03,session_start,Android,,1173020
117303,39807,2025-12-03 22:14:03,workout_start,Android,strength,1173020
117304,39807,2025-12-03 22:56:03,workout_complete,Android,strength,1173020
117305,39807,2025-12-18 08:31:38,session_start,Android,,1173050
117306,39807,2025-12-18 08:42:38,workout_start,Android,strength,1173050
117307,39807,2025-12-18 09:46:38,workout_complete,Android,strength,1173050
117308,39808,2025-12-24 11:38:02,session_start,Android,,1173080
