user_id,started_at,completed_at,completed,steps_completed,goal
38922,2025-11-10 21:51:31,2025-11-10 21:57:19,1,5,muscle_gain
38923,2025-12-29 21:14:22,2025-12-29 21:18:46,1,5,endurance
38924,2025-12-12 15:29:16,2025-12-12 15:35:42,1,5,flexibility
38925,2025-12-26 18:07:00,2025-12-26 18:10:58,1,5,muscle_gain
38926,2025-12-18 14:08:31,2025-12-18 14:14:16,1,5,endurance
38927,2025-12-24 23:17:22,2025-12-24 23:20:46,1,5,muscle_gain
38928,2025-11-18 08:01:13,,0,1,endurance
38929,2025-11-09 09:38:42,2025-11-09 09:42:36,1,5,endurance
38930,2025-12-15 23:51:55,2025-12-15 23:55:10,1,5,muscle_gain
38932,2025-11-08 06:37:56,2025-11-08 06:41:34,1,5,muscle_gain
38933,2025-12-15 20:14:19,2025-12-15 20:20:56,1,5,muscle_gain
38934,2025-11-15 17:05:55,2025-11-15 17:11:06,1,5,general_fitness
38935,2025-11-09 17:40:55,2025-11-09 17:48:25,1,5,muscle_gain
38936,2025-12-31 19:23:55,2025-12-31 19:27:52,1,5,general_fitness
38937,2025-12-12 16:22:37,,0,4,weight_loss
38939,2025-11-08 07:53:54,,0,4,general_fitness
38941,2025-12-29 23:12:05,2025-12-29 23:19:19,1,5,muscle_gain
38942,2025-11-22 07:14:31,2025-11-22 07:21:29,1,5,endurance
38944,2025-12-17 12:33:32,,0,1,general_fitness
38947,2025-11-18 11:36:38,2025-11-18 11:42:36,1,5,weight_loss
38948,2025-11-19 20:01:20,2025-11-19 20:05:09,1,5,weight_loss
38949,2025-12-14 12:30:48,2025-12-14 12:36:39,1,5,general_fitness
38950,2025-11-26 13:24:12,2025-11-26 13:28:52,1,5,muscle_gain
38951,2025-12-11 10:45:37,,0,4,endurance
38952,2025-11-22 11:51:45,,0,3,weight_loss
38953,2025-12-07 17:12:45,2025-12-07 17:19:32,1,5,muscle_gain
38954,2025-12-29 01:04:32,2025-12-29 01:11:40,1,5,weight_loss
38955,2025-12-07 10:59:05,2025-12-07 11:06:02,1,5,endurance
38956,2025-12-08 06:00:13,2025-12-08 06:05:00,1,5,muscle_gain
38957,2025-12-08 11:57:53,,0,2,weight_loss
38958,2025-12-26 14:13:17,2025-12-26 14:19:50,1,5,general_fitness
38959,2025-12-19 09:30:48,2025-12-19 09:36:48,1,5,weight_loss
38960,2025-11-03 22:12:20,2025-11-03 22:19:13,1,5,endurance
38966,2025-12-17 06:39:06,,0,4,weight_loss
38967,2025-12-02 18:21:23,,0,4,weight_loss
38968,2025-12-20 02:45:13,,0,4,muscle_gain
38969,2025-11-29 23:19:24,,0,4,muscle_gain
38970,2025-12-15 22:21:40,2025-12-15 22:28:35,1,5,weight_loss
38971,2025-12-22 20:18:34,2025-12-22 20:23:51,1,5,muscle_gain
38972,2025-12-30 12:34:58,,0,3,flexibility
38974,2025-11-29 04:01:31,2025-11-29 04:04:41,1,5,endurance
38975,2025-12-21 06:21:48,,0,1,muscle_gain
38976,2025-12-24 13:23:02,,0,3,endurance
38978,2025-11-30 14:32:04,,0,2,flexibility
38979,2025-11-13 18:28:34,2025-11-13 18:36:00,1,5,weight_loss
38980,2025-12-19 22:23:43,2025-12-19 22:30:50,1,5,endurance
38981,2025-12-05 07:51:19,2025-12-05 07:54:56,1,5,weight_loss
38984,2025-12-31 00:37:49,2025-12-31 00:41:28,1,5,general_fitness
38985,2025-11-04 05:54:27,2025-11-04 05:57:48,1,5,general_fitness
38986,2025-12-09 19:25:02,2025-12-09 19:28:47,1,5,weight_loss
38987,2025-12-29 00:53:24,2025-12-29 00:57:11,1,5,weight_loss
38990,2025-11-15 21:08:27,,0,2,weight_loss
38991,2025-12-04 03:40:26,2025-12-04 03:46:11,1,5,flexibility
38993,2025-12-07 15:23:15,2025-12-07 15:28:30,1,5,weight_loss
38994,2025-12-14 23:17:21,2025-12-14 23:20:53,1,5,general_fitness
38995,2025-12-22 22:11:56,,0,3,flexibility
38996,2025-12-16 23:45:49,2025-12-16 23:52:55,1,5,weight_loss
38997,2025-12-27 05:44:18,2025-12-27 05:51:09,1,5,weight_loss
38999,2025-12-09 01:35:18,,0,4,endurance
39000,2025-11-10 01:23:01,2025-11-10 01:29:49,1,5,endurance
39001,2025-12-24 15:13:40,,0,1,general_fitness
39002,2025-12-20 19:51:05,2025-12-20 19:54:39,1,5,flexibility
39003,2025-11-28 07:26:00,2025-11-28 07:33:43,1,5,weight_loss
39004,2025-11-19 21:40:19,2025-11-19 21:47:43,1,5,muscle_gain
39005,2025-12-18 04:53:28,2025-12-18 04:58:34,1,5,muscle_gain
39006,2025-11-07 21:06:38,2025-11-07 21:14:08,1,5,weight_loss
39008,2025-11-19 06:11:21,,0,3,flexibility
39009,2025-12-14 06:07:59,2025-12-14 06:12:39,1,5,weight_loss
39011,2025-12-07 15:22:17,2025-12-07 15:28:46,1,5,weight_loss
39012,2025-12-24 16:03:32,2025-12-24 16:07:36,1,5,weight_loss
39013,2025-11-24 15:24:58,2025-11-24 15:31:32,1,5,weight_loss
39015,2025-11-07 06:37:11,,0,4,weight_loss
39021,2025-12-27 11:03:14,,0,1,general_fitness
39023,2025-12-27 18:45:11,2025-12-27 18:48:15,1,5,weight_loss
39024,2025-12-31 12:39:58,2025-12-31 12:45:47,1,5,weight_loss
39025,2025-12-16 16:49:55,2025-12-16 16:54:18,1,5,muscle_gain
39027,2025-12-07 15:20:54,2025-12-07 15:28:18,1,5,muscle_gain
39028,2025-11-07 18:18:46,2025-11-07 18:23:44,1,5,weight_loss
39029,2025-12-30 23:48:09,,0,4,muscle_gain
39030,2025-12-29 01:14:47,2025-12-29 01:22:13,1,5,muscle_gain
39031,2025-11-27 11:48:47,,0,3,muscle_gain
39032,2025-11-16 05:31:48,,0,1,weight_loss
39033,2025-11-06 13:56:11,,0,1,flexibility
39034,2025-12-08 17:24:36,2025-12-08 17:32:30,1,5,muscle_gain
39035,2025-12-28 12:39:24,2025-12-28 12:45:39,1,5,general_fitness
39036,2025-11-04 20:40:35,2025-11-04 20:46:59,1,5,muscle_gain
39039,2025-12-01 20:20:17,2025-12-01 20:25:02,1,5,weight_loss
39040,2025-12-15 21:04:06,,0,4,general_fitness
39043,2025-12-08 16:14:16,2025-12-08 16:22:15,1,5,endurance
39044,2025-11-08 14:27:50,,0,4,muscle_gain
39045,2025-12-19 11:25:55,2025-12-19 11:29:51,1,5,general_fitness
39047,2025-12-24 03:58:48,,0,1,weight_loss
39048,2025-12-13 23:16:50,2025-12-13 23:24:19,1,5,weight_loss
39049,2025-12-29 04:04:09,2025-12-29 04:09:16,1,5,flexibility
39051,2025-12-21 04:48:50,,0,2,general_fitness
39052,2025-11-25 20:40:06,,0,3,general_fitness
39053,2025-12-05 23:02:03,2025-12-05 23:07:47,1,5,muscle_gain
39054,2025-12-21 07:45:05,2025-12-21 07:50:35,1,5,general_fitness
39055,2025-12-21 04:22:34,2025-12-21 04:29:37,1,5,weight_loss
39057,2025-11-01 10:52:40,,0,4,muscle_gain
39059,2025-11-06 17:54:07,2025-11-06 17:57:26,1,5,muscle_gain
39060,2025-11-03 20:30:15,,0,3,muscle_gain
39063,2025-12-08 13:15:33,2025-12-08 13:20:57,1,5,endurance
39064,2025-11-08 13:25:10,2025-11-08 13:29:43,1,5,general_fitness
39065,2025-12-23 19:06:08,2025-12-23 19:11:22,1,5,general_fitness
39066,2025-11-08 02:56:21,2025-11-08 03:00:44,1,5,muscle_gain
39068,2025-12-24 20:57:36,2025-12-24 21:00:53,1,5,endurance
39069,2025-12-20 13:34:30,2025-12-20 13:41:14,1,5,endurance
39070,2025-11-08 07:35:45,2025-11-08 07:41:33,1,5,weight_loss
39071,2025-11-06 23:31:37,2025-11-06 23:37:52,1,5,muscle_gain
39073,2025-12-14 08:55:12,2025-12-14 09:00:18,1,5,muscle_gain
39074,2025-11-21 15:25:04,2025-11-21 15:29:16,1,5,general_fitness
39075,2025-12-13 20:14:57,2025-12-13 20:21:52,1,5,muscle_gain
39076,2025-11-30 16:54:45,2025-11-30 17:00:21,1,5,flexibility
39078,2025-12-21 06:23:23,2025-12-21 06:26:24,1,5,weight_loss
39079,2025-12-25 23:38:28,2025-12-25 23:43:13,1,5,flexibility
39080,2025-11-16 23:58:00,,0,3,endurance
39081,2025-11-07 16:35:48,2025-11-07 16:39:23,1,5,muscle_gain
39082,2025-11-10 15:21:43,2025-11-10 15:28:45,1,5,flexibility
39083,2025-11-14 12:58:23,2025-11-14 13:02:10,1,5,weight_loss
39085,2025-11-02 07:26:29,2025-11-02 07:29:35,1,5,endurance
39086,2025-12-25 14:32:54,,0,1,flexibility
39087,2025-12-26 21:55:14,,0,2,muscle_gain
39088,2025-12-20 16:26:52,,0,1,general_fitness
39089,2025-11-30 07:49:09,2025-11-30 07:56:02,1,5,weight_loss
39090,2025-12-20 08:07:22,2025-12-20 08:10:59,1,5,weight_loss
39091,2025-12-13 21:16:32,2025-12-13 21:21:30,1,5,weight_loss
39092,2025-12-18 05:24:12,2025-12-18 05:27:46,1,5,muscle_gain
39093,2025-11-08 23:14:47,,0,3,weight_loss
39094,2025-12-27 20:52:15,2025-12-27 21:00:06,1,5,endurance
39095,2025-11-29 02:05:51,2025-11-29 02:12:23,1,5,muscle_gain
39096,2025-11-22 03:31:28,,0,1,general_fitness
39097,2025-12-02 20:39:02,2025-12-02 20:46:52,1,5,weight_loss
39098,2025-11-21 12:08:36,2025-11-21 12:14:02,1,5,weight_loss
39099,2025-12-31 14:00:56,2025-12-31 14:06:16,1,5,general_fitness
39101,2025-12-27 09:04:48,2025-12-27 09:12:05,1,5,endurance
39102,2025-12-29 13:40:50,,0,3,weight_loss
39105,2025-12-28 11:18:14,2025-12-28 11:26:13,1,5,weight_loss
39106,2025-11-13 10:34:24,2025-11-13 10:39:27,1,5,flexibility
39107,2025-11-22 05:31:28,2025-11-22 05:38:31,1,5,weight_loss
39108,2025-12-02 10:32:17,,0,4,flexibility
39109,2025-12-15 05:23:11,2025-12-15 05:26:25,1,5,muscle_gain
39110,2025-12-22 07:21:21,2025-12-22 07:25:40,1,5,weight_loss
39111,2025-11-29 22:29:03,2025-11-29 22:33:17,1,5,weight_loss
39112,2025-12-25 13:20:07,2025-12-25 13:23:41,1,5,weight_loss
39113,2025-12-17 09:24:55,2025-12-17 09:32:43,1,5,general_fitness
39116,2025-12-26 10:18:28,,0,2,weight_loss
39117,2025-11-28 14:05:32,2025-11-28 14:08:48,1,5,general_fitness
39118,2025-12-02 05:15:53,2025-12-02 05:19:48,1,5,weight_loss
39119,2025-12-20 07:43:39,2025-12-20 07:51:31,1,5,weight_loss
39121,2025-11-15 12:37:59,,0,4,muscle_gain
39124,2025-11-21 23:32:56,,0,2,muscle_gain
39125,2025-12-26 16:24:40,2025-12-26 16:28:28,1,5,weight_loss
39127,2025-12-04 19:23:03,2025-12-04 19:30:44,1,5,endurance
39128,2025-12-01 06:14:38,,0,3,weight_loss
39129,2025-11-15 07:18:42,2025-11-15 07:23:13,1,5,general_fitness
39130,2025-11-06 20:18:05,2025-11-06 20:24:17,1,5,endurance
39131,2025-12-28 14:22:06,,0,2,muscle_gain
39132,2025-11-04 23:49:15,2025-11-04 23:56:32,1,5,muscle_gain
39134,2025-12-22 00:05:40,2025-12-22 00:09:09,1,5,weight_loss
39135,2025-12-27 20:08:27,,0,2,endurance
39137,2025-11-20 14:57:27,,0,2,muscle_gain
39138,2025-11-22 01:35:00,,0,4,weight_loss
39141,2025-12-25 10:01:50,,0,2,muscle_gain
39142,2025-12-05 04:51:13,2025-12-05 04:57:32,1,5,general_fitness
39145,2025-11-30 03:21:01,2025-11-30 03:26:59,1,5,weight_loss
39146,2025-11-27 05:26:51,,0,1,weight_loss
39147,2025-11-04 08:25:51,2025-11-04 08:28:57,1,5,muscle_gain
39151,2025-12-16 19:14:12,,0,3,weight_loss
39152,2025-12-21 23:29:34,2025-12-21 23:35:52,1,5,muscle_gain
39153,2025-12-03 13:49:11,2025-12-03 13:56:31,1,5,muscle_gain
39155,2025-11-14 15:34:10,2025-11-14 15:37:42,1,5,weight_loss
39156,2025-12-10 11:56:16,2025-12-10 11:59:57,1,5,general_fitness
39157,2025-12-15 22:49:09,,0,3,general_fitness
39158,2025-12-15 05:47:03,2025-12-15 05:51:09,1,5,flexibility
39159,2025-12-17 19:55:51,2025-12-17 20:03:29,1,5,flexibility
39161,2025-12-23 16:10:18,2025-12-23 16:16:19,1,5,muscle_gain
39162,2025-12-24 00:16:34,,0,4,weight_loss
39164,2025-12-29 02:57:55,,0,1,endurance
39165,2025-12-09 23:18:06,2025-12-09 23:25:51,1,5,muscle_gain
39166,2025-12-20 01:40:02,2025-12-20 01:46:56,1,5,general_fitness
39167,2025-12-03 19:55:13,2025-12-03 19:58:39,1,5,weight_loss
39168,2025-12-17 08:33:37,,0,3,endurance
39169,2025-11-01 03:07:41,2025-11-01 03:11:40,1,5,flexibility
39171,2025-12-28 11:55:00,,0,2,general_fitness
39172,2025-12-19 02:11:41,2025-12-19 02:15:02,1,5,general_fitness
39173,2025-11-02 00:05:03,2025-11-02 00:08:23,1,5,endurance
39174,2025-12-10 18:14:44,2025-12-10 18:22:09,1,5,muscle_gain
39175,2025-11-30 23:44:49,2025-11-30 23:49:55,1,5,endurance
39176,2025-12-24 02:29:46,,0,2,weight_loss
39177,2025-11-10 05:21:02,,0,1,flexibility
39178,2025-12-14 12:05:25,2025-12-14 12:09:34,1,5,weight_loss
39179,2025-12-20 17:58:10,2025-12-20 18:05:24,1,5,muscle_gain
39180,2025-12-14 05:26:50,,0,3,weight_loss
39181,2025-11-23 20:30:45,2025-11-23 20:35:00,1,5,muscle_gain
39182,2025-12-23 20:32:51,2025-12-23 20:40:32,1,5,general_fitness
39183,2025-12-23 01:00:50,,0,4,muscle_gain
39186,2025-12-18 10:13:40,,0,1,muscle_gain
39190,2025-12-06 03:58:57,2025-12-06 04:03:18,1,5,endurance
39191,2025-12-25 18:41:09,,0,4,weight_loss
39193,2025-12-20 23:07:36,,0,2,muscle_gain
39194,2025-11-08 19:48:05,,0,2,general_fitness
39195,2025-11-28 23:40:08,2025-11-28 23:44:50,1,5,muscle_gain
39197,2025-12-18 22:58:02,2025-12-18 23:05:12,1,5,muscle_gain
39198,2025-12-14 15:09:08,,0,3,muscle_gain
39200,2025-12-05 20:53:02,2025-12-05 21:00:36,1,5,muscle_gain
39201,2025-11-09 20:11:17,2025-11-09 20:18:05,1,5,weight_loss
39202,2025-12-14 00:53:52,2025-12-14 00:57:34,1,5,general_fitness
39203,2025-11-30 16:17:56,,0,3,general_fitness
39204,2025-11-15 00:32:44,2025-11-15 00:38:53,1,5,muscle_gain
39205,2025-12-01 23:46:15,2025-12-01 23:52:32,1,5,general_fitness
39206,2025-11-20 04:16:17,2025-11-20 04:22:01,1,5,flexibility
39208,2025-12-07 19:11:29,,0,3,muscle_gain
39209,2025-12-24 21:28:05,2025-12-24 21:35:25,1,5,general_fitness
39210,2025-12-27 10:07:57,2025-12-27 10:15:26,1,5,weight_loss
39212,2025-12-05 00:26:29,,0,4,general_fitness
39213,2025-12-25 06:37:50,2025-12-25 06:45:05,1,5,muscle_gain
39214,2025-12-31 11:13:52,2025-12-31 11:19:59,1,5,endurance
39218,2025-12-20 23:18:06,2025-12-20 23:25:38,1,5,endurance
39219,2025-11-09 00:40:44,2025-11-09 00:43:53,1,5,general_fitness
39220,2025-11-07 13:38:59,2025-11-07 13:42:37,1,5,general_fitness
39221,2025-12-29 15:26:40,2025-12-29 15:33:59,1,5,general_fitness
39222,2025-12-28 09:01:38,,0,3,general_fitness
39223,2025-12-06 03:08:33,2025-12-06 03:13:47,1,5,general_fitness
39224,2025-12-18 18:25:27,2025-12-18 18:31:00,1,5,muscle_gain
39225,2025-11-25 03:18:20,2025-11-25 03:25:07,1,5,endurance
39226,2025-12-20 16:21:21,2025-12-20 16:27:15,1,5,muscle_gain
39227,2025-12-05 22:21:56,2025-12-05 22:28:59,1,5,general_fitness
39230,2025-12-06 04:54:08,2025-12-06 04:57:22,1,5,weight_loss
39231,2025-12-29 08:05:10,2025-12-29 08:08:17,1,5,muscle_gain
39232,2025-12-27 05:51:29,2025-12-27 05:56:11,1,5,muscle_gain
39233,2025-11-16 13:48:05,,0,2,muscle_gain
39234,2025-11-23 03:17:21,2025-11-23 03:22:00,1,5,endurance
39235,2025-11-25 06:07:53,,0,3,weight_loss
39237,2025-12-10 18:20:40,2025-12-10 18:23:55,1,5,muscle_gain
39238,2025-12-07 09:00:27,,0,3,muscle_gain
39239,2025-11-10 10:28:45,2025-11-10 10:32:49,1,5,endurance
39240,2025-12-31 12:49:26,,0,2,endurance
39241,2025-12-22 11:17:54,2025-12-22 11:24:44,1,5,general_fitness
39242,2025-11-15 23:16:48,2025-11-15 23:21:42,1,5,muscle_gain
39243,2025-12-20 04:02:37,,0,3,muscle_gain
39244,2025-11-28 05:59:28,2025-11-28 06:04:58,1,5,weight_loss
39246,2025-12-07 04:07:12,2025-12-07 04:10:16,1,5,muscle_gain
39247,2025-11-12 03:20:21,2025-11-12 03:27:32,1,5,muscle_gain
39248,2025-12-06 09:54:08,2025-12-06 09:57:46,1,5,weight_loss
39250,2025-12-21 09:27:42,2025-12-21 09:35:20,1,5,flexibility
39251,2025-12-16 07:06:04,,0,4,endurance
39252,2025-12-25 17:34:08,2025-12-25 17:38:02,1,5,flexibility
39253,2025-12-25 01:47:30,2025-12-25 01:51:10,1,5,weight_loss
39254,2025-12-27 21:47:15,,0,2,muscle_gain
39256,2025-11-11 06:18:11,2025-11-11 06:22:53,1,5,muscle_gain
39258,2025-12-31 20:40:03,,0,1,weight_loss
39259,2025-12-12 23:11:22,2025-12-12 23:17:42,1,5,muscle_gain
39260,2025-12-30 02:16:39,2025-12-30 02:24:23,1,5,flexibility
39262,2025-11-07 01:11:25,,0,1,weight_loss
39264,2025-12-25 11:22:09,2025-12-25 11:26:28,1,5,endurance
39266,2025-12-21 17:53:30,,0,4,weight_loss
39267,2025-11-29 02:06:21,2025-11-29 02:09:29,1,5,general_fitness
39268,2025-12-15 15:17:30,2025-12-15 15:24:54,1,5,general_fitness
39269,2025-12-03 06:08:47,2025-12-03 06:12:38,1,5,muscle_gain
39270,2025-12-10 04:53:55,,0,1,endurance
39271,2025-12-16 21:50:59,,0,3,general_fitness
39272,2025-11-05 00:46:48,2025-11-05 00:53:06,1,5,weight_loss
39273,2025-11-08 16:45:58,2025-11-08 16:49:34,1,5,endurance
39274,2025-11-07 04:21:59,,0,3,general_fitness
39275,2025-12-14 09:23:42,,0,1,general_fitness
39277,2025-12-08 11:05:30,,0,3,endurance
39279,2025-11-04 09:23:22,2025-11-04 09:27:54,1,5,muscle_gain
39280,2025-12-23 04:32:32,2025-12-23 04:37:12,1,5,general_fitness
39281,2025-12-20 08:49:05,,0,3,weight_loss
39282,2025-12-19 08:16:07,2025-12-19 08:22:56,1,5,general_fitness
39283,2025-11-03 18:25:06,,0,3,weight_loss
39284,2025-12-17 11:08:38,2025-12-17 11:15:14,1,5,muscle_gain
39285,2025-12-08 09:07:37,2025-12-08 09:11:09,1,5,weight_loss
39286,2025-12-22 00:43:30,,0,3,muscle_gain
39287,2025-11-08 12:43:39,,0,4,weight_loss
39288,2025-12-21 07:12:34,2025-12-21 07:19:51,1,5,muscle_gain
39289,2025-12-30 22:23:11,2025-12-30 22:28:16,1,5,general_fitness
39290,2025-12-26 00:20:23,,0,3,weight_loss
39291,2025-12-27 03:16:41,2025-12-27 03:24:03,1,5,endurance
39294,2025-11-21 20:05:19,,0,4,weight_loss
39295,2025-12-11 14:59:21,2025-12-11 15:06:15,1,5,weight_loss
39296,2025-12-20 07:37:41,2025-12-20 07:41:43,1,5,endurance
39297,2025-12-21 19:58:43,,0,2,endurance
39298,2025-12-31 13:00:02,2025-12-31 13:07:00,1,5,muscle_gain
39299,2025-12-30 00:52:30,,0,4,general_fitness
39301,2025-12-28 20:54:06,2025-12-28 20:59:19,1,5,flexibility
39302,2025-12-27 14:41:00,,0,3,muscle_gain
39304,2025-11-22 20:04:30,2025-11-22 20:10:52,1,5,muscle_gain
39305,2025-11-16 04:43:09,2025-11-16 04:50:34,1,5,muscle_gain
39308,2025-11-23 18:16:04,2025-11-23 18:20:07,1,5,weight_loss
39309,2025-11-06 08:56:17,2025-11-06 09:03:54,1,5,flexibility
39310,2025-12-10 08:51:44,2025-12-10 08:55:47,1,5,general_fitness
39311,2025-12-15 21:07:53,2025-12-15 21:11:30,1,5,muscle_gain
39313,2025-12-27 21:30:44,,0,4,general_fitness
39314,2025-11-08 17:18:49,2025-11-08 17:25:33,1,5,endurance
39315,2025-12-02 04:38:57,2025-12-02 04:42:50,1,5,weight_loss
39316,2025-12-08 16:54:44,,0,1,muscle_gain
39318,2025-11-27 00:30:39,2025-11-27 00:36:00,1,5,weight_loss
39319,2025-12-20 02:26:26,2025-12-20 02:32:28,1,5,general_fitness
39321,2025-11-21 18:02:29,,0,1,general_fitness
39322,2025-12-06 12:50:21,2025-12-06 12:54:32,1,5,weight_loss
39323,2025-11-09 22:32:05,2025-11-09 22:38:56,1,5,muscle_gain
39324,2025-12-30 03:08:06,,0,1,muscle_gain
39325,2025-12-11 11:12:55,,0,4,muscle_gain
39326,2025-11-12 12:28:42,,0,3,muscle_gain
39328,2025-12-21 06:51:24,2025-12-21 06:56:55,1,5,flexibility
39329,2025-12-04 15:28:46,2025-12-04 15:33:31,1,5,weight_loss
39331,2025-12-08 03:59:13,2025-12-08 04:03:25,1,5,muscle_gain
39333,2025-12-23 12:24:11,2025-12-23 12:31:06,1,5,general_fitness
39334,2025-12-28 01:22:25,2025-12-28 01:30:18,1,5,general_fitness
39335,2025-11-22 21:56:18,,0,3,muscle_gain
39336,2025-11-01 23:24:42,,0,1,general_fitness
39337,2025-12-14 17:46:13,2025-12-14 17:49:14,1,5,weight_loss
39338,2025-12-21 02:08:06,,0,4,flexibility
39339,2025-11-22 00:08:24,2025-11-22 00:13:02,1,5,muscle_gain
39340,2025-12-30 00:15:44,2025-12-30 00:18:51,1,5,muscle_gain
39341,2025-11-14 06:12:21,2025-11-14 06:20:03,1,5,weight_loss
39342,2025-12-24 03:21:23,2025-12-24 03:24:31,1,5,muscle_gain
39344,2025-11-15 00:43:56,2025-11-15 00:51:11,1,5,muscle_gain
39346,2025-11-02 09:54:55,2025-11-02 10:00:17,1,5,general_fitness
39347,2025-12-17 17:46:06,2025-12-17 17:51:24,1,5,weight_loss
39348,2025-12-11 09:34:55,2025-12-11 09:41:03,1,5,muscle_gain
39349,2025-12-23 06:56:32,2025-12-23 07:02:00,1,5,weight_loss
39350,2025-12-08 10:10:22,,0,4,muscle_gain
39353,2025-11-04 17:34:31,,0,4,weight_loss
39354,2025-12-10 08:03:30,2025-12-10 08:07:04,1,5,general_fitness
39355,2025-12-28 01:06:31,2025-12-28 01:12:23,1,5,weight_loss
39356,2025-12-22 10:03:25,2025-12-22 10:11:08,1,5,endurance
39357,2025-12-02 09:02:30,,0,2,general_fitness
39358,2025-12-31 20:08:31,,0,1,endurance
39359,2025-11-15 15:26:55,,0,3,endurance
39361,2025-11-19 14:38:24,,0,3,general_fitness
39363,2025-12-26 02:14:32,2025-12-26 02:19:01,1,5,muscle_gain
39364,2025-12-06 18:38:16,2025-12-06 18:41:45,1,5,weight_loss
39365,2025-12-27 11:08:52,2025-12-27 11:14:21,1,5,flexibility
39367,2025-11-13 18:32:44,2025-11-13 18:35:53,1,5,weight_loss
39369,2025-12-05 14:35:48,2025-12-05 14:42:13,1,5,endurance
39370,2025-12-12 06:37:47,2025-12-12 06:43:13,1,5,muscle_gain
39371,2025-12-04 13:12:17,2025-12-04 13:17:58,1,5,weight_loss
39372,2025-11-18 08:58:05,,0,2,general_fitness
39373,2025-11-18 13:40:44,,0,4,weight_loss
39374,2025-12-09 14:27:21,2025-12-09 14:35:09,1,5,weight_loss
39375,2025-11-01 18:45:27,2025-11-01 18:53:26,1,5,flexibility
39377,2025-11-03 03:27:57,2025-11-03 03:34:15,1,5,weight_loss
39379,2025-12-15 01:38:23,2025-12-15 01:44:02,1,5,general_fitness
39383,2025-12-09 01:32:15,,0,3,weight_loss
39387,2025-11-12 09:08:38,,0,4,flexibility
39388,2025-12-15 01:18:48,2025-12-15 01:24:37,1,5,weight_loss
39389,2025-11-18 11:06:29,2025-11-18 11:10:40,1,5,general_fitness
39392,2025-11-10 13:50:52,,0,2,endurance
39393,2025-11-07 14:45:30,2025-11-07 14:49:51,1,5,weight_loss
39394,2025-12-07 10:38:18,,0,1,flexibility
39395,2025-12-03 10:35:14,,0,3,endurance
39396,2025-12-28 21:52:06,2025-12-28 21:58:15,1,5,weight_loss
39397,2025-12-20 09:08:23,2025-12-20 09:13:28,1,5,muscle_gain
39398,2025-12-27 23:12:44,2025-12-27 23:17:00,1,5,weight_loss
39399,2025-12-28 22:43:14,,0,1,muscle_gain
39400,2025-11-02 00:58:42,2025-11-02 01:02:50,1,5,weight_loss
39401,2025-12-27 23:35:26,2025-12-27 23:42:54,1,5,muscle_gain
39402,2025-12-30 04:59:45,2025-12-30 05:07:06,1,5,general_fitness
39403,2025-12-06 14:44:42,2025-12-06 14:51:55,1,5,muscle_gain
39405,2025-11-29 19:33:20,2025-11-29 19:36:26,1,5,weight_loss
39406,2025-11-08 02:46:18,,0,4,flexibility
39407,2025-11-22 10:24:30,2025-11-22 10:29:15,1,5,muscle_gain
39408,2025-11-07 19:11:22,,0,2,muscle_gain
39409,2025-12-07 16:14:05,2025-12-07 16:22:04,1,5,weight_loss
39410,2025-12-17 09:53:19,2025-12-17 09:57:07,1,5,muscle_gain
39411,2025-11-01 08:33:37,2025-11-01 08:39:16,1,5,general_fitness
39412,2025-11-19 17:29:47,2025-11-19 17:34:26,1,5,flexibility
39416,2025-11-03 13:41:06,2025-11-03 13:48:49,1,5,flexibility
39417,2025-12-24 13:43:01,2025-12-24 13:49:03,1,5,flexibility
39418,2025-12-25 04:18:21,2025-12-25 04:23:37,1,5,endurance
39419,2025-12-24 09:05:08,,0,3,weight_loss
39420,2025-12-27 23:37:44,,0,3,weight_loss
39422,2025-11-20 18:27:18,2025-11-20 18:33:20,1,5,endurance
39424,2025-12-25 02:53:34,,0,2,general_fitness
39425,2025-11-23 19:34:18,2025-11-23 19:41:15,1,5,muscle_gain
39426,2025-12-13 23:48:18,2025-12-13 23:52:03,1,5,weight_loss
39427,2025-12-12 13:59:01,2025-12-12 14:03:34,1,5,muscle_gain
39429,2025-12-14 04:19:58,2025-12-14 04:23:41,1,5,weight_loss
39430,2025-11-07 21:51:17,2025-11-07 21:58:58,1,5,endurance
39431,2025-12-06 02:14:55,2025-12-06 02:18:40,1,5,weight_loss
39433,2025-11-01 01:42:39,2025-11-01 01:50:37,1,5,weight_loss
39434,2025-12-09 11:50:36,2025-12-09 11:54:37,1,5,endurance
39435,2025-11-30 14:56:39,2025-11-30 14:59:57,1,5,general_fitness
39436,2025-12-04 06:50:55,2025-12-04 06:55:42,1,5,weight_loss
39438,2025-12-08 10:56:23,2025-12-08 11:00:10,1,5,endurance
39439,2025-11-22 03:03:18,,0,3,general_fitness
39440,2025-11-01 12:45:14,2025-11-01 12:50:09,1,5,endurance
39441,2025-12-23 16:35:05,2025-12-23 16:40:59,1,5,flexibility
39442,2025-12-16 02:24:59,2025-12-16 02:32:53,1,5,general_fitness
39443,2025-12-10 08:26:55,2025-12-10 08:34:44,1,5,weight_loss
39444,2025-12-15 09:37:40,,0,3,general_fitness
39445,2025-11-27 21:15:08,2025-11-27 21:20:43,1,5,weight_loss
39446,2025-11-10 12:46:05,2025-11-10 12:53:31,1,5,muscle_gain
39447,2025-11-30 13:07:29,2025-11-30 13:12:36,1,5,general_fitness
